Epochs,Activation Function,Number of LSTM Units,Number of Hidden Layers,Dropout Rate,MSE,RMSE,MAE,R2
1500,relu,64,1,0.6,0.9780905063895988,0.9889845834944035,0.7966156781603854,0.7439035600781863
1600,relu,64,1,0.6,1.1457803073627526,1.0704112795382683,0.8596367851487788,0.6999968246995318
1700,relu,64,1,0.6,0.9295595924302555,0.9641367083719277,0.7914664404438437,0.7566105582649052
1800,relu,64,1,0.6,1.0249701036299401,1.0124080716933959,0.8131814475056485,0.7316289312173703
1900,relu,64,1,0.6,1.2508664318950051,1.1184214017511491,0.8833059837986329,0.6724818021100268
2000,relu,64,1,0.6,0.9117981155218075,0.9548812049264597,0.7779315391866941,0.7612611002896892
2100,relu,64,1,0.6,1.254952191180899,1.1202464867969455,0.8634450915003495,0.6714120152133548
2200,relu,64,1,0.6,1.0440252984821348,1.0217755616974478,0.8303627440070174,0.7266396510517987
2300,relu,64,1,0.6,1.0573119305572003,1.0282567435019332,0.8188558298175028,0.7231607713870369
2400,relu,64,1,0.6,0.9629426538315243,0.9812964148673551,0.7979731570961751,0.7478697688157632
2500,relu,64,1,0.6,1.0942881853886743,1.0460823033531703,0.8340998189066576,0.7134791650713426
2600,relu,64,1,0.6,0.9978855334026087,0.9989422072385412,0.800113121187858,0.7387205673867423
2700,relu,64,1,0.6,1.1803922644819647,1.0864585884800049,0.8475017340638429,0.6909342697119816
2800,relu,64,1,0.6,0.9253917463052747,0.9619728407316261,0.7907784578591288,0.7577018382106533
2900,relu,64,1,0.6,1.1431338982079626,1.0691744002771308,0.8487696012401098,0.7006897421327252
3000,relu,64,1,0.6,1.0853460547844758,1.0417994311692034,0.8423211052644286,0.7158205105788298
3500,relu,64,1,0.6,1.0624640914893555,1.0307589880710988,0.8168401008474769,0.7218117652735847
3600,relu,64,1,0.6,0.980147780959204,0.990024131503472,0.7957430039219212,0.7433648975620124
3700,relu,64,1,0.6,1.1675267421623874,1.080521513974797,0.8576886319116943,0.6943028889167016
3800,relu,64,1,0.6,1.0085989396028552,1.0042902666076452,0.8099385818438587,0.7359154433523143
3900,relu,64,1,0.6,0.9427934969818313,0.9709755388174469,0.7861127235317329,0.7531454844094867
4000,relu,64,1,0.6,0.9248636171288313,0.9616982983913569,0.7819126522520938,0.7578401198942218
4100,relu,64,1,0.6,0.8987193023732699,0.9480080708376221,0.7888094819160457,0.764685566086936
4200,relu,64,1,0.6,1.0655359073552395,1.0322479873340706,0.8226154265687966,0.7210074622952722
4300,relu,64,1,0.6,1.2199097854909247,1.1044952627743247,0.8564157678868943,0.6805872758716192
4400,relu,64,1,0.6,1.100983120313257,1.0492774277155004,0.8503785511660158,0.7117262097073009
4500,relu,64,1,0.6,1.1665235595565633,1.080057201983563,0.8438605080365167,0.6945655552980484
4600,relu,64,1,0.6,0.9743782309721709,0.9871059877096131,0.8137763830792182,0.7448755565470221
4700,relu,64,1,0.6,1.086459764800722,1.0423338068012196,0.8338219766194207,0.7155289044663047
4800,relu,64,1,0.6,0.9841460349357849,0.9920413473922268,0.8058179780269946,0.7423180224491098
4900,relu,64,1,0.6,1.0292573511792613,1.0145232137212343,0.8041139445810677,0.7305063880301375
5000,relu,64,1,0.6,1.1438884920769044,1.0695272283008528,0.8586531622891831,0.7004921645034972
5500,relu,64,1,0.6,1.1264826918197743,1.0613588892640295,0.8502703953748172,0.7050495786187772
6000,relu,64,1,0.6,0.9091797720490693,0.9535091882352625,0.7799445235358247,0.7619466691991922
6500,relu,64,1,0.6,0.9776749639187622,0.988774475762174,0.8050759322490741,0.7440123628389965
7000,relu,64,1,0.6,1.0253560482717623,1.0125986610063054,0.81069053665534,0.7315278781469929
50,relu,128,1,0.6,0.9665254567434349,0.9831202656559547,0.7947630102882419,0.7469316725305137
100,relu,128,1,0.6,0.9786286086836058,0.9892565939550799,0.8130931558084978,0.7437626671026296
150,relu,128,1,0.6,1.015433992713318,1.0076874479288298,0.8116131232226729,0.7341258004135156
200,relu,128,1,0.6,0.9989574056453865,0.9994785668764421,0.8197499453036956,0.7384399157868821
250,relu,128,1,0.6,0.9649433698014473,0.9823153107843975,0.7861812358283677,0.747345915211373
300,relu,128,1,0.6,1.2044802646069126,1.0974881614882743,0.8735283131591293,0.684627234691668
350,relu,128,1,0.6,1.1978893159327195,1.0944812999465634,0.8736721773348438,0.6863529630165435
400,relu,128,1,0.6,0.9916786601664614,0.995830638294716,0.7923901581078157,0.7403457320606035
450,relu,128,1,0.6,0.9368612443394312,0.9679159283426589,0.780126116590391,0.754698744330231
500,relu,128,1,0.6,0.9142225327403339,0.9561498484758202,0.7784938186746687,0.7606263076866594
550,relu,128,1,0.6,0.9024613052115461,0.9499796341035666,0.7688009095675693,0.7637057859962395
600,relu,128,1,0.6,0.9866496321421133,0.9933023870615199,0.804345210224885,0.7416624979067996
650,relu,128,1,0.6,0.9406553048336731,0.9698738602692997,0.7856060160190356,0.7537053338236614
700,relu,128,1,0.6,1.0514571793295144,1.0254058607836773,0.8182062725918642,0.7246937388744454
750,relu,128,1,0.6,0.9221534104562016,0.9602881913551794,0.7844306527160737,0.7585497416273628
800,relu,128,1,0.6,1.0888824128674657,1.0434952864615468,0.8444776223809499,0.7148945750857173
850,relu,128,1,0.6,1.0127652219786292,1.0063623711062677,0.810207622425072,0.7348245728478215
900,relu,128,1,0.6,1.0027752748908296,1.0013866760102361,0.8075055238560896,0.7374402713618952
950,relu,128,1,0.6,0.8923686391522136,0.944652655293052,0.7697804324919074,0.7663483797339659
1000,relu,128,1,0.6,1.234940815487466,1.111278909854527,0.8774489833994569,0.6766516551439613
1100,relu,128,1,0.6,0.9690180230737031,0.9843871306928504,0.7850210088746579,0.7462790362363461
1200,relu,128,1,0.6,1.0241984653485698,1.0120269093994338,0.8078345328285244,0.7318309716374289
1300,relu,128,1,0.6,0.9686559780906752,0.9842032199148076,0.7931752421697712,0.7463738315856918
1400,relu,128,1,0.6,0.9738956759623861,0.9868615282613799,0.7934921470970475,0.7450019054066266
1500,relu,128,1,0.6,0.9126332294862433,0.9553183916821885,0.7751699931245152,0.76104243983667
1600,relu,128,1,0.6,1.160894637130411,1.0774482062402866,0.8413633785275918,0.696039393337081
1700,relu,128,1,0.6,1.1325612900297286,1.06421862886802,0.8549975821845273,0.7034580005888148
1800,relu,128,1,0.6,1.0294830447753969,1.0146344389854884,0.8119502313293174,0.730447293983006
1900,relu,128,1,0.6,1.048461730767298,1.0239442029560488,0.8347457728462565,0.725478046367199
2000,relu,128,1,0.6,0.9372894720417265,0.9681371142775834,0.7884975055870929,0.7545866201563255
2100,relu,128,1,0.6,1.0766261380375652,1.037605964727249,0.8264056805903415,0.7181036731498902
2200,relu,128,1,0.6,1.0512176840097602,1.0252890733884568,0.8266042924267415,0.7247564466692419
2300,relu,128,1,0.6,1.1081988014071413,1.052710217204688,0.8349063348483068,0.7098369057751157
2400,relu,128,1,0.6,1.0394115906286954,1.0195153704720177,0.8102420300265916,0.727847672342657
2500,relu,128,1,0.6,1.0259129755729262,1.012873622705679,0.818971256690337,0.7313820561620217
2600,relu,128,1,0.6,0.9562081364880693,0.9778589553141441,0.79628294655433,0.7496330881660519
2700,relu,128,1,0.6,0.949142317723128,0.9742393534050695,0.790849782254961,0.7514831531845886
2800,relu,128,1,0.6,1.0971807062600534,1.0474639403149177,0.8325782830992431,0.712721807451858
2900,relu,128,1,0.6,0.8762790072338913,0.9360977551697746,0.7684734490971611,0.7705611774525989
3000,relu,128,1,0.6,0.9629907766376664,0.9813209345762814,0.7921193720670565,0.747857168673699
3500,relu,128,1,0.6,0.9230209405084849,0.9607397881364573,0.7801364288475823,0.7583225935705483
3600,relu,128,1,0.6,0.9120533813453422,0.9550148592275107,0.7865322913297175,0.7611942632554741
3700,relu,128,1,0.6,1.0242491808329843,1.0120519654805202,0.805385872365169,0.7318176926464535
3800,relu,128,1,0.6,0.8633054300961652,0.9291423088505685,0.7520676774424229,0.7739580889820716
3900,relu,128,1,0.6,0.9199022409969668,0.959115342905621,0.7832707783977052,0.759139172237725
4000,relu,128,1,0.6,1.1426615056488423,1.068953462807826,0.8552326019397964,0.7008134301266746
4100,relu,128,1,0.6,1.1399388335065408,1.0676791809839419,0.8506889118871426,0.7015263157320073
4200,relu,128,1,0.6,1.1355018650156106,1.0655992985243612,0.8543336259283612,0.7026880608130088
4300,relu,128,1,0.6,1.0689072345027695,1.0338797002082831,0.8237685223824771,0.7201247373586188
4400,relu,128,1,0.6,0.870941024917714,0.9332422112815697,0.7676490872995184,0.7719588377494816
4500,relu,128,1,0.6,0.9370639952781679,0.9680206584976211,0.7868176153600679,0.7546456574295177
4600,relu,128,1,0.6,1.0665942845774374,1.0327605165658869,0.8268713684572911,0.7207303441380788
4700,relu,128,1,0.6,1.0305025544210158,1.0151367171081025,0.8247495023860953,0.7301803526427075
4800,relu,128,1,0.6,1.0741866481663596,1.0364297603631225,0.8259430152525642,0.7187424122718424
4900,relu,128,1,0.6,0.8935438379005679,0.9452744775463727,0.7745319274567763,0.766040673837949
5000,relu,128,1,0.6,0.9813559124274082,0.9906340961361103,0.7973959028363649,0.7430485687908575
5500,relu,128,1,0.6,0.9280939684365639,0.9633763379056826,0.7794839497697353,0.7569943070944833
6000,relu,128,1,0.6,1.0801896594410616,1.03932173047669,0.8310166572655873,0.7171706254011811
6500,relu,128,1,0.6,1.0972037711973477,1.0474749501526743,0.8533526203169906,0.7127157682885192
7000,relu,128,1,0.6,0.9124434975488124,0.9552190835346687,0.7679406208809405,0.7610921179323044
50,relu,256,1,0.6,0.932985221035055,0.9659116010459006,0.7694512112201749,0.7557136154109951
100,relu,256,1,0.6,0.8521903998604607,0.9231415925308862,0.7522105047758063,0.7768683714706468
150,relu,256,1,0.6,0.9067924389169184,0.9522564984902536,0.7720116571193596,0.7625717519620421
200,relu,256,1,0.6,0.876408631266313,0.9361669889855725,0.7481549013071126,0.770527237594258
250,relu,256,1,0.6,0.8508295525919177,0.9224042240752791,0.7465911776447973,0.7772246862886258
300,relu,256,1,0.6,1.0512395212135015,1.025299722624317,0.8141595927587275,0.7247507289671484
350,relu,256,1,0.6,1.0917336399792288,1.0448605839915814,0.8242390339658223,0.7141480295380804
400,relu,256,1,0.6,0.921086925890789,0.9597327366984982,0.7870168953520619,0.7588289825551189
450,relu,256,1,0.6,0.9063657094470238,0.9520324098721764,0.7741794144050512,0.7626834838491586
500,relu,256,1,0.6,1.023601234285975,1.0117317995822683,0.8158928497229656,0.731987346479984
550,relu,256,1,0.6,0.8265689102327529,0.9091583526717185,0.7365596496025714,0.7835769247551176
600,relu,256,1,0.6,0.8954609251790435,0.9462879715916522,0.7780179714974327,0.7655387169905719
650,relu,256,1,0.6,0.9517209873173909,0.9755618828743725,0.7917891249142491,0.7508079722084814
700,relu,256,1,0.6,0.9377988153089618,0.9684001318199837,0.770632231286671,0.7544532572450356
750,relu,256,1,0.6,0.8582231370561645,0.9264033338973713,0.7550134185395891,0.7752888013708341
800,relu,256,1,0.6,0.9094712239415252,0.9536620071815408,0.7711798582754291,0.7618703574554642
850,relu,256,1,0.6,1.005641437976712,1.002816751942603,0.8233154098720288,0.7366898150823027
900,relu,256,1,0.6,0.9497114571629893,0.9745314038875245,0.786030157864939,0.7513341336578522
950,relu,256,1,0.6,1.1929741245667034,1.0922335485447714,0.8533357120406513,0.6876399226610221
1000,relu,256,1,0.6,1.1977980362753975,1.0944395991901048,0.8598768817213104,0.6863768630494389
1100,relu,256,1,0.6,1.138241085789261,1.0668838201928368,0.8439047064762224,0.7019708422287275
1200,relu,256,1,0.6,0.88889448346202,0.9428120085478441,0.765908247239696,0.7672580285836177
1300,relu,256,1,0.6,0.8675680522841194,0.9314333321736555,0.7819184644255227,0.7728419935288029
1400,relu,256,1,0.6,1.1162237019129402,1.0565148848515766,0.8367528644753641,0.7077357214400913
1500,relu,256,1,0.6,0.8987757193323719,0.9480378258974543,0.7722605853573032,0.7646707942613403
1600,relu,256,1,0.6,0.8669650256650424,0.9311095669495844,0.7545225941960138,0.7729998858397034
1700,relu,256,1,0.6,0.9923297497666195,0.9961574924511784,0.7967177951192677,0.7401752552718183
1800,relu,256,1,0.6,0.9204758501628828,0.9594143266404159,0.7797553332662067,0.758988982388894
1900,relu,256,1,0.6,0.8332036047198716,0.9127998711217435,0.7427122121113644,0.781839742329749
2000,relu,256,1,0.6,0.9367251849493103,0.9678456410757401,0.7793180626333361,0.7547343691780342
2100,relu,256,1,0.6,0.9610930343919437,0.9803535252101375,0.7842597934977658,0.7483540603517636
2200,relu,256,1,0.6,0.9245700589265642,0.9615456613840885,0.7732241191269956,0.757916983139514
2300,relu,256,1,0.6,0.9407276873884297,0.9699111749992521,0.7829258472412209,0.7536863816771427
2400,relu,256,1,0.6,0.899253196405662,0.9482896163122646,0.7804146914712305,0.764545774973437
2500,relu,256,1,0.6,0.9181665642644706,0.9582100835748237,0.7655088916863119,0.7595936298049374
2600,relu,256,1,0.6,0.9164742741747023,0.9573266287817874,0.7656494195954603,0.7600367273142921
2700,relu,256,1,0.6,0.9203830806970759,0.9593659784967756,0.7748727163192273,0.7590132725029186
2800,relu,256,1,0.6,0.861251872517847,0.9280365685240248,0.7461299663549483,0.7744957782670061
2900,relu,256,1,0.6,0.8270407336194413,0.9094177992646951,0.7454703808159173,0.7834533857893333
3000,relu,256,1,0.6,0.9202875270876799,0.9593161768091268,0.7806850997923751,0.7590382915978062
3500,relu,256,1,0.6,0.8618315627325718,0.9283488367701938,0.7575414678460124,0.7743439961984974
3600,relu,256,1,0.6,0.9910045661732133,0.9954921226073129,0.8113085444979005,0.7405222321602525
3700,relu,256,1,0.6,1.0180868212353433,1.0090028846516463,0.809102374224226,0.7334312021776924
3800,relu,256,1,0.6,1.0027943011596951,1.001396175926239,0.8089140561494087,0.7374352896555094
3900,relu,256,1,0.6,0.9548615151121582,0.977170156683143,0.7800676169845352,0.7499856781748911
4000,relu,256,1,0.6,0.8597767075721034,0.9272414505252143,0.74533351756147,0.7748820252333496
4100,relu,256,1,0.6,0.8598505326451319,0.9272812586508647,0.769722897333909,0.7748626953878435
4200,relu,256,1,0.6,0.9574843786819017,0.9785113073858175,0.7881754790171638,0.7492989257545131
4300,relu,256,1,0.6,1.2009333710717323,1.0958710558600095,0.8694345930133509,0.6855559287145703
4400,relu,256,1,0.6,0.8770355676871296,0.9365017713208713,0.7552317537878458,0.7703630849065674
4500,relu,256,1,0.6,0.9049220951629792,0.9512739327675174,0.7656835380752627,0.7630614698088923
4600,relu,256,1,0.6,0.9151872088701521,0.9566541741246688,0.7800955080869401,0.760373723574136
4700,relu,256,1,0.6,0.9309407408408121,0.9648527042200856,0.775092435072139,0.7562489279365905
4800,relu,256,1,0.6,1.0085006440486037,1.0042413275944202,0.8058593261250458,0.7359411803790408
4900,relu,256,1,0.6,0.9185265216062614,0.9583978931562096,0.7772025684950757,0.7594993810691055
5000,relu,256,1,0.6,0.885948015333787,0.941248115713273,0.7607577083770426,0.7680295113789768
5500,relu,256,1,0.6,1.0890204953888747,1.043561447826085,0.8219064567296247,0.7148584205152382
6000,relu,256,1,0.6,0.9031621077928506,0.950348413895057,0.7773607974531898,0.7635222927049872
6500,relu,256,1,0.6,1.181730846245057,1.0870744437457156,0.8525884903178799,0.6905837847396474
7000,relu,256,1,0.6,1.1411485942766755,1.0682455683393568,0.8531844155759151,0.701209560355726
50,relu,32,2,0.6,1.0178385132916195,1.0088798309469862,0.8017230241202259,0.7334962174088766
100,relu,32,2,0.6,0.9268697552734242,0.9627407518503744,0.7693039258891521,0.7573148465851924
150,relu,32,2,0.6,0.9884123425068007,0.9941892890726598,0.8192951748329711,0.7412009620406803
200,relu,32,2,0.6,0.8648732574634669,0.9299856221810459,0.7444118021416933,0.7735475799294278
250,relu,32,2,0.6,0.8951001302807096,0.9460973154389085,0.7716216553338285,0.7656331850264045
300,relu,32,2,0.6,1.0140441043968547,1.006997569210996,0.8022393365366306,0.7344897191382247
350,relu,32,2,0.6,0.9249318110026296,0.9617337526585149,0.765139902926487,0.7578222644828974
400,relu,32,2,0.6,0.8754264339312798,0.9356422574527509,0.7447034738267951,0.770784409337731
450,relu,32,2,0.6,0.8805086218385698,0.9383542091548212,0.7484399541594345,0.769453724476189
500,relu,32,2,0.6,0.8624978439540785,0.928707620273506,0.7559514727016652,0.7741695417408578
550,relu,32,2,0.6,0.9674132351264655,0.9835716725925292,0.7916682166675701,0.7466992227910996
600,relu,32,2,0.6,0.835960721468126,0.914308876402349,0.7508341266696467,0.7811178379874983
650,relu,32,2,0.6,1.1504356129294633,1.0725836158218451,0.8396466643381439,0.698777911751707
700,relu,32,2,0.6,0.8958329775910719,0.946484536371869,0.7545401696398425,0.765441301365369
750,relu,32,2,0.6,1.0606432218597739,1.0298753428739684,0.8260452665693895,0.7222885291585741
800,relu,32,2,0.6,0.8908583054817705,0.9438529045787646,0.7693915467456447,0.7667438350354617
850,relu,32,2,0.6,0.955016915243911,0.9772496688379644,0.7809447807394543,0.7499449892813324
900,relu,32,2,0.6,0.8990161111797761,0.9481646013112787,0.7503555116409631,0.7646078517259571
950,relu,32,2,0.6,0.8871210927525996,0.9418710595153668,0.7509655775438724,0.7677223609171862
1000,relu,32,2,0.6,0.9310939004858718,0.9649320703997105,0.7575694223034829,0.7562088256765407
1100,relu,32,2,0.6,0.8473959224769093,0.9205411030893239,0.7329557958353323,0.7781237242025177
1200,relu,32,2,0.6,0.8958622081705732,0.9464999779031024,0.7567495418338814,0.7654336478330035
1300,relu,32,2,0.6,0.8922021685080127,0.9445645390909044,0.7492352427547738,0.7663919672537842
1400,relu,32,2,0.6,1.0631549635505386,1.0310940614466455,0.8193847387127766,0.7216308721209013
1500,relu,32,2,0.6,0.9263214424414804,0.962455943117128,0.7751859126810371,0.7574584130172423
1600,relu,32,2,0.6,1.0609347251200187,1.0300168567164416,0.8318774774791168,0.7222122039650603
1700,relu,32,2,0.6,0.9326084508447132,0.9657165478776437,0.7763858265955389,0.7558122663065767
1800,relu,32,2,0.6,1.1047617424290497,1.0510764684022993,0.8259209135739972,0.7107368414787549
1900,relu,32,2,0.6,0.8395002878051484,0.9162424830824799,0.740203783515883,0.7801910624673836
2000,relu,32,2,0.6,1.0714651441871628,1.0351160051835557,0.815573546209799,0.7194549920134433
2100,relu,32,2,0.6,0.7813557380982299,0.8839432889604569,0.7236420995207751,0.7954152284147293
2200,relu,32,2,0.6,1.0761867545659027,1.037394213674774,0.8072814207541372,0.7182187182731362
2300,relu,32,2,0.6,0.9346698833038782,0.9667832659411717,0.7840580205108718,0.7552725151174151
2400,relu,32,2,0.6,0.9597209479105114,0.9796534835902496,0.7995533206779416,0.7487133179673564
2500,relu,32,2,0.6,0.9936235023078089,0.9968066524195196,0.7827804318752528,0.739836508072276
2600,relu,32,2,0.6,0.9057006704737909,0.9516830724951405,0.7746991826452966,0.7628576130451191
2700,relu,32,2,0.6,0.8741206840763325,0.9349442144194126,0.7424808109130305,0.7711262978307651
2800,relu,32,2,0.6,0.8853048730289456,0.9409064103453358,0.7736787474699195,0.7681979073030318
